lambda,1,batch_size,400,lr_pre,0.001,lr_ae,0.001,lr_dg,0.001,lr_h,0.1,epoch_pre,10,epochs_total,20,dims_ae,"[[4096, 64], [3304, 64], [6750, 64]]",dims_dg,"[[64, 64], [64, 64], [64, 64]]"
sigmoid,0.32300000000000006,0.10054103639807976,0.5390495769054942,0.09371308235935423,0.9538809523809525,0.006157378526823743,0.26657667575323524,0.09102683545623293
lambda,1,batch_size,400,lr_pre,0.001,lr_ae,0.001,lr_dg,0.001,lr_h,0.1,epoch_pre,10,epochs_total,20,dims_ae,"[[4096, 1024], [3304, 1024], [6750, 1024]]",dims_dg,"[[128, 1024], [128, 1024], [128, 1024]]"
sigmoid,0.24666666666666665,0.02515231378797762,0.459474311730022,0.022119593475607945,0.9480568086883875,0.0030524970259597894,0.18501903461026267,0.018345993253409992
lambda,1,batch_size,400,lr_pre,0.001,lr_ae,0.001,lr_dg,0.001,lr_h,0.001,epoch_pre,10,epochs_total,200,dims_ae,"[[4096, 512], [3304, 512], [6750, 512]]",dims_dg,"[[128, 512], [128, 512], [128, 512]]"
sigmoid,0.7160000000000001,0.029802125203862006,0.8505795107984022,0.01354020641879483,0.980626984126984,0.0020475783583172105,0.700078122119736,0.02347593318644044
lambda,1,batch_size,400,lr_pre,0.001,lr_ae,0.001,lr_dg,0.001,lr_h,0.01,epoch_pre,10,epochs_total,200,dims_ae,"[[4096, 512], [3304, 512], [6750, 512]]",dims_dg,"[[128, 512], [128, 512], [128, 512]]"
sigmoid,0.7273333333333334,0.027454001934549027,0.8693932827101449,0.013243451118505143,0.9810083542188806,0.0020795605837338883,0.7299616387376152,0.024093938592037085
lambda,1,batch_size,400,lr_pre,0.001,lr_ae,0.001,lr_dg,0.001,lr_h,0.01,epoch_pre,50,epochs_total,200,dims_ae,"[[4096, 512], [3304, 512], [6750, 512]]",dims_dg,"[[128, 512], [128, 512], [128, 512]]"
sigmoid,0.7392499999999999,0.027295833015315723,0.8772487168358036,0.014329715071202068,0.9820467836257308,0.0022947626576764668,0.7445579553360766,0.026395081957752406
lambda,1,batch_size,400,lr_pre,0.001,lr_ae,0.001,lr_dg,0.001,lr_h,0.01,epoch_pre,50,epochs_total,200,dims_ae,"[[4096, 512], [3304, 512], [6750, 512]]",dims_dg,"[[128, 512], [128, 512], [128, 512]]"
sigmoid,0.7352500000000001,0.033969042278718026,0.8749031461591829,0.01708521656521532,0.9815810359231413,0.0030559198531585185,0.7425450020307934,0.028800224091192872
